,stopid,stop_name,stop_lat,stop_lon,direction
599664,3423,"Nangor, Cherrywood Villas",53.321803311412,-6.40749074712506,68 to Poolbeg Street
599688,3423,"Nangor, Cherrywood Villas",53.321803311412,-6.40749074712506,68 to Poolbeg Street
599708,3425,"Clondalkin, Fonthill Road South (Naas Rd)",53.313855602260894,-6.39190789391292,68 to Poolbeg Street
599710,3425,"Clondalkin, Fonthill Road South (Naas Rd)",53.313855602260894,-6.39190789391292,76 to The Square
599810,3425,"Clondalkin, Fonthill Road South (Naas Rd)",53.313855602260894,-6.39190789391292,76A to The Square
599813,3426,"Saggart, Saggart Road",53.283229381087,-6.441005144266058,69 to Rathcoole
599857,3427,"Tallaght, Naas Road",53.31251605933829,-6.39188320972662,69X to Rathcoole
599858,3428,"Tallaght, Bushfield",53.311260163807795,-6.39874376297131,69X to Rathcoole
599859,3429,"Tallaght, Cheeverstown",53.3066488863155,-6.40676433353732,69X to Rathcoole
599860,3432,"Citywest, Bianconi Avenue",53.291366143447,-6.42819860784696,69 to Rathcoole
599904,3432,"Citywest, Bianconi Avenue",53.291366143447,-6.42819860784696,69X to Rathcoole
599905,3434,"Saggart, Saggart Village",53.2802933824532,-6.444681161637268,69 to Rathcoole
599949,3434,"Saggart, Saggart Village",53.2802933824532,-6.444681161637268,69X to Rathcoole
599950,3435,"Saggart, Millrace Estate",53.281658911033,-6.44808085535526,69 to Rathcoole
599994,3436,"Rathcoole (South Dublin), Spring Bank Estate",53.28331331450371,-6.4529700632253215,69 to Poolbeg Street
600044,3437,"Rathcoole, Fitzmaurice Road",53.2835909673907,-6.460533790530982,69 to Rathcoole
600088,3437,"Rathcoole, Fitzmaurice Road",53.2835909673907,-6.460533790530982,69X to Rathcoole
600089,3438,"Citywest, Bianconi Avenue",53.2914440314926,-6.42797074305297,69 to Poolbeg Street
600139,3439,"Rathcoole, Main Street (Maple Grove)",53.2827344471569,-6.46311410866804,69 to Rathcoole
600183,3440,"Rathcoole, Coolamber Estate",53.2818216526491,-6.46551637553138,69 to Rathcoole
600227,3440,"Rathcoole, Coolamber Estate",53.2818216526491,-6.46551637553138,69X to Rathcoole
600228,3441,Main Street (Jayle Lane),53.281187878046104,-6.4728574589041115,69 to Rathcoole
600272,3441,Main Street (Jayle Lane),53.281187878046104,-6.4728574589041115,69X to Rathcoole
600273,3443,"Rathcoole, Johnstown Road (St.Patrick's Crescent)",53.28057388332021,-6.4768534098316515,69 to Poolbeg Street
600323,3444,"Rathcoole, Main St (Hillview)",53.2811856769724,-6.474792106876709,69 to Poolbeg Street
600373,3444,"Rathcoole, Main St (Hillview)",53.2811856769724,-6.474792106876709,69X to Poolbeg Street
600374,3445,"Rathcoole (South Dublin), Main Street (Westpark)",53.2813357590812,-6.47177242221107,69 to Poolbeg Street
600424,3446,Scoil Chronain Rathcoole,53.281565012191706,-6.467925060193419,69 to Poolbeg Street
600474,3447,"Rathcoole, Coolamber Estate",53.28191738762771,-6.46527299445654,69 to Poolbeg Street
600524,3447,"Rathcoole, Coolamber Estate",53.28191738762771,-6.46527299445654,69X to Poolbeg Street
600525,3448,"Rathcoole, Main Street (Maple Grove)",53.2828225460218,-6.46297597179467,69 to Poolbeg Street
600575,3449,"Rathcoole, Fitzmaurice Road",53.283606496550796,-6.45964837754787,69 to Poolbeg Street
600625,3453,"Rathcoole (South Dublin), Spring Bank Estate",53.2829608090178,-6.45281782644524,69 to Rathcoole
600669,3453,"Rathcoole (South Dublin), Spring Bank Estate",53.2829608090178,-6.45281782644524,69X to Rathcoole
600670,3454,"Saggart, Millrace Estate",53.2816538377806,-6.447691120346861,69 to Poolbeg Street
600720,3454,"Saggart, Millrace Estate",53.2816538377806,-6.447691120346861,69X to Poolbeg Street
600721,3455,"Saggart, Saggart Village",53.2803490443772,-6.44481410819262,69 to Poolbeg Street
600771,3455,"Saggart, Saggart Village",53.2803490443772,-6.44481410819262,69X to Poolbeg Street
600772,3456,"Saggart, Citywest Golf Club",53.28351646724961,-6.44096469814084,69 to Poolbeg Street
600822,3457,"Citywest, Garter Lane",53.29002461056361,-6.43828275201961,69 to Poolbeg Street
600872,3461,"Clondalkin, Hotel",53.3095937535701,-6.404508704120048,69 to Poolbeg Street
600922,3461,"Clondalkin, Hotel",53.3095937535701,-6.404508704120048,69X to Poolbeg Street
600923,3465,"Clondalkin, Convent Road (St.Anthony's Ave)",53.316766674375295,-6.3958359517942585,13 to Harristown
601063,3465,"Clondalkin, Convent Road (St.Anthony's Ave)",53.316766674375295,-6.3958359517942585,13 to Harristown
601081,3465,"Clondalkin, Convent Road (St.Anthony's Ave)",53.316766674375295,-6.3958359517942585,13 to Harristown
601084,3465,"Clondalkin, Convent Road (St.Anthony's Ave)",53.316766674375295,-6.3958359517942585,51D to Woodford Hill
601086,3465,"Clondalkin, Convent Road (St.Anthony's Ave)",53.316766674375295,-6.3958359517942585,69 to Poolbeg Street
601136,3886,"Lucan, Leixlip Road (near Primrose Lane)",53.35569041650111,-6.45416563398202,25 to Dodsboro
601176,3886,"Lucan, Leixlip Road (near Primrose Lane)",53.35569041650111,-6.45416563398202,25X to Dodsboro
601178,3886,"Lucan, Leixlip Road (near Primrose Lane)",53.35569041650111,-6.45416563398202,66 to Maynooth
601179,3886,"Lucan, Leixlip Road (near Primrose Lane)",53.35569041650111,-6.45416563398202,66 to Maynooth
601268,3886,"Lucan, Leixlip Road (near Primrose Lane)",53.35569041650111,-6.45416563398202,66A to River Forest
601309,3886,"Lucan, Leixlip Road (near Primrose Lane)",53.35569041650111,-6.45416563398202,66B to Leixlip
601345,3886,"Lucan, Leixlip Road (near Primrose Lane)",53.35569041650111,-6.45416563398202,67 to Maynooth
601441,3887,"Lucan, Leixlip Road",53.3552287991634,-6.458779283230599,25 to Dodsboro
601481,3887,"Lucan, Leixlip Road",53.3552287991634,-6.458779283230599,66 to Maynooth
601482,3887,"Lucan, Leixlip Road",53.3552287991634,-6.458779283230599,66 to Maynooth
601571,3887,"Lucan, Leixlip Road",53.3552287991634,-6.458779283230599,66A to River Forest
601612,3887,"Lucan, Leixlip Road",53.3552287991634,-6.458779283230599,66B to Leixlip
601648,3887,"Lucan, Leixlip Road",53.3552287991634,-6.458779283230599,67 to Maynooth
601744,3888,"Lucan, Flyover Bridge",53.3551537748943,-6.46271792558206,25 to Dodsboro
601784,3888,"Lucan, Flyover Bridge",53.3551537748943,-6.46271792558206,25X to Dodsboro
601786,3888,"Lucan, Flyover Bridge",53.3551537748943,-6.46271792558206,66 to Maynooth
601787,3888,"Lucan, Flyover Bridge",53.3551537748943,-6.46271792558206,66 to Maynooth
601876,3888,"Lucan, Flyover Bridge",53.3551537748943,-6.46271792558206,66A to River Forest
601917,3888,"Lucan, Flyover Bridge",53.3551537748943,-6.46271792558206,66B to Leixlip
601953,3888,"Lucan, Flyover Bridge",53.3551537748943,-6.46271792558206,67 to Maynooth
602049,3890,"Lucan, Dodsboro Road",53.3506892844034,-6.46430558673123,25 to Dodsboro
602089,3890,"Lucan, Dodsboro Road",53.3506892844034,-6.46430558673123,25 to Merrion Sq
602131,3890,"Lucan, Dodsboro Road",53.3506892844034,-6.46430558673123,25X to Dodsboro
602133,3890,"Lucan, Dodsboro Road",53.3506892844034,-6.46430558673123,25X to UCD
602136,3891,"Lucan, Woodview Heights",53.35194187279039,-6.4631639865936,25 to Merrion Sq
602178,3891,"Lucan, Woodview Heights",53.35194187279039,-6.4631639865936,25X to UCD
602181,3892,"Leixlip, Weston Estate",53.3561401852011,-6.4751514997808,67 to Maynooth
602277,3892,"Leixlip, Weston Estate",53.3561401852011,-6.4751514997808,67X to Maynooth
602283,3892,"Leixlip, Weston Estate",53.3561401852011,-6.4751514997808,67X to Maynooth
602285,3893,"Leixlip, Cooldrinagh Lane",53.3530841328432,-6.48077362721191,67 to Maynooth
602381,3893,"Leixlip, Cooldrinagh Lane",53.3530841328432,-6.48077362721191,67X to Maynooth
602387,3893,"Leixlip, Cooldrinagh Lane",53.3530841328432,-6.48077362721191,67X to Maynooth
602389,3895,"Leixlip, Weston Airport",53.348477006023906,-6.49026503621181,67 to Maynooth
602485,3895,"Leixlip, Weston Airport",53.348477006023906,-6.49026503621181,67X to Maynooth
602491,3895,"Leixlip, Weston Airport",53.348477006023906,-6.49026503621181,67X to Maynooth
602493,3896,"Lucan, Department of Agricultutre and Forestry",53.34688778695371,-6.49466187992489,67 to Maynooth
602589,3896,"Lucan, Department of Agricultutre and Forestry",53.34688778695371,-6.49466187992489,67X to Maynooth
602595,3896,"Lucan, Department of Agricultutre and Forestry",53.34688778695371,-6.49466187992489,67X to Maynooth
602597,3943,"Leixlip, Department of Agriculture",53.34707190091871,-6.49429491936121,67 to Merrion Sq
602699,3943,"Leixlip, Department of Agriculture",53.34707190091871,-6.49429491936121,67X to UCD
602704,3943,"Leixlip, Department of Agriculture",53.34707190091871,-6.49429491936121,67X to UCD
602708,3944,"Leixlip, Weston Airfield",53.348996409245004,-6.489405537778372,67 to Merrion Sq
602810,3944,"Leixlip, Weston Airfield",53.348996409245004,-6.489405537778372,67X to UCD
602815,3944,"Leixlip, Weston Airfield",53.348996409245004,-6.489405537778372,67X to UCD
602819,3945,"Leixlip, Cooldrinagh Lane",53.353701713245,-6.47986535837244,67 to Merrion Sq
602921,3945,"Leixlip, Cooldrinagh Lane",53.353701713245,-6.47986535837244,67X to UCD
602926,3945,"Leixlip, Cooldrinagh Lane",53.353701713245,-6.47986535837244,67X to UCD
602930,3946,"Leixlip, Weston Estate",53.3561153446018,-6.47531763919961,67 to Merrion Sq
603032,3946,"Leixlip, Weston Estate",53.3561153446018,-6.47531763919961,67X to UCD
603037,3946,"Leixlip, Weston Estate",53.3561153446018,-6.47531763919961,67X to UCD
603041,3947,"Lucan, Celbridge Road (N4 Slip Road)",53.3581648569861,-6.47323129962302,67 to Maynooth
603137,3947,"Lucan, Celbridge Road (N4 Slip Road)",53.3581648569861,-6.47323129962302,67X to Maynooth
603143,3947,"Lucan, Celbridge Road (N4 Slip Road)",53.3581648569861,-6.47323129962302,67X to Maynooth
603145,3949,"Lucan, Leixlip Road",53.355516918549995,-6.46021107416006,25 to Merrion Sq
603187,3949,"Lucan, Leixlip Road",53.355516918549995,-6.46021107416006,25X to UCD
603189,3949,"Lucan, Leixlip Road",53.355516918549995,-6.46021107416006,25X to UCD
603190,3949,"Lucan, Leixlip Road",53.355516918549995,-6.46021107416006,66 to Merrion Sq
603191,3949,"Lucan, Leixlip Road",53.355516918549995,-6.46021107416006,66 to Merrion Sq
603282,3949,"Lucan, Leixlip Road",53.355516918549995,-6.46021107416006,66A to Merrion Sq
603322,3949,"Lucan, Leixlip Road",53.355516918549995,-6.46021107416006,66B to Merrion Sq
603358,3949,"Lucan, Leixlip Road",53.355516918549995,-6.46021107416006,67 to Merrion Sq
603460,3950,"Lucan, Leixlip Road (near Primrose Lane)",53.355602486622296,-6.45501009445387,25 to Merrion Sq
603502,3950,"Lucan, Leixlip Road (near Primrose Lane)",53.355602486622296,-6.45501009445387,25X to UCD
603504,3950,"Lucan, Leixlip Road (near Primrose Lane)",53.355602486622296,-6.45501009445387,25X to UCD
603505,3950,"Lucan, Leixlip Road (near Primrose Lane)",53.355602486622296,-6.45501009445387,66 to Merrion Sq
603506,3950,"Lucan, Leixlip Road (near Primrose Lane)",53.355602486622296,-6.45501009445387,66 to Merrion Sq
603597,3950,"Lucan, Leixlip Road (near Primrose Lane)",53.355602486622296,-6.45501009445387,66A to Merrion Sq
603637,3950,"Lucan, Leixlip Road (near Primrose Lane)",53.355602486622296,-6.45501009445387,66B to Merrion Sq
603673,3950,"Lucan, Leixlip Road (near Primrose Lane)",53.355602486622296,-6.45501009445387,67 to Merrion Sq
603775,4001,"Lucan, Liffey Valley Golf Course",53.3591895768404,-6.47323973853091,25X to UCD
603776,4001,"Lucan, Liffey Valley Golf Course",53.3591895768404,-6.47323973853091,66 to Merrion Sq
603777,4001,"Lucan, Liffey Valley Golf Course",53.3591895768404,-6.47323973853091,66 to Merrion Sq
603868,4001,"Lucan, Liffey Valley Golf Course",53.3591895768404,-6.47323973853091,66A to Merrion Sq
603908,4001,"Lucan, Liffey Valley Golf Course",53.3591895768404,-6.47323973853091,66B to Merrion Sq
603944,4001,"Lucan, Liffey Valley Golf Course",53.3591895768404,-6.47323973853091,66X to UCD
603947,4001,"Lucan, Liffey Valley Golf Course",53.3591895768404,-6.47323973853091,66X to UCD
603949,4001,"Lucan, Liffey Valley Golf Course",53.3591895768404,-6.47323973853091,66X to UCD
603951,4001,"Lucan, Liffey Valley Golf Course",53.3591895768404,-6.47323973853091,66X to UCD
603952,4001,"Lucan, Liffey Valley Golf Course",53.3591895768404,-6.47323973853091,66X to UCD
603953,4001,"Lucan, Liffey Valley Golf Course",53.3591895768404,-6.47323973853091,67 to Merrion Sq
604055,4001,"Lucan, Liffey Valley Golf Course",53.3591895768404,-6.47323973853091,67X to UCD
604060,4001,"Lucan, Liffey Valley Golf Course",53.3591895768404,-6.47323973853091,67X to UCD
604064,4004,"Saggart, the Pines",53.2500383971474,-6.4542458219844105,65 to Ballymore
604100,4005,"Saggart, Glenareen junction",53.247706189183,-6.4559932266595,65 to Ballymore
604136,4006,"Saggart, Glenareen",53.2415808383994,-6.45564439135005,65 to Ballymore
604172,4007,"Saggart, Pine Cottages",53.2380164532534,-6.4552483634568,65 to Ballymore
604208,4008,"Saggart, Pine Cottages",53.2368000016766,-6.45431839142252,65 to Ballymore
604244,4009,"Saggart, Blessington Road",53.23162035861079,-6.45759074087721,65 to Ballymore
604280,4010,"Saggart, Blessington Road",53.232844231534,-6.4563184004967,65 to Ballymore
604316,4069,"Saggart, Fairway View",53.232696354324,-6.456698214480691,65 to Poolbeg Street
604333,4069,"Saggart, Fairway View",53.232696354324,-6.456698214480691,65 to Poolbeg Street
604335,4069,"Saggart, Fairway View",53.232696354324,-6.456698214480691,65 to Poolbeg Street
604353,4070,"Saggart, Pine Cottages",53.2374745124034,-6.45504315795742,65 to Poolbeg Street
604370,4070,"Saggart, Pine Cottages",53.2374745124034,-6.45504315795742,65 to Poolbeg Street
604372,4070,"Saggart, Pine Cottages",53.2374745124034,-6.45504315795742,65 to Poolbeg Street
604390,4071,"Saggart, Glenareen",53.2413671671524,-6.45580191258642,65 to Poolbeg Street
604407,4071,"Saggart, Glenareen",53.2413671671524,-6.45580191258642,65 to Poolbeg Street
604409,4071,"Saggart, Glenareen",53.2413671671524,-6.45580191258642,65 to Poolbeg Street
604427,4072,"Saggart, Glenareen junction",53.248653427616794,-6.45556950064346,65 to Poolbeg Street
604444,4072,"Saggart, Glenareen junction",53.248653427616794,-6.45556950064346,65 to Poolbeg Street
604446,4072,"Saggart, Glenareen junction",53.248653427616794,-6.45556950064346,65 to Poolbeg Street
604464,4073,"Saggart, the Pines",53.2506077262071,-6.45379070300283,65 to Poolbeg Street
604481,4073,"Saggart, the Pines",53.2506077262071,-6.45379070300283,65 to Poolbeg Street
604483,4073,"Saggart, the Pines",53.2506077262071,-6.45379070300283,65 to Poolbeg Street
604501,4327,"Lucan, Waste Recycle Centre",53.351062065787495,-6.43832047324454,239 to Liffey Valley
604523,4340,"Tallaght, The Square Shopping Centre",53.286040730168885,-6.37357453166549,56A to The Square
604565,4341,"Tallaght, The Square Shopping Centre",53.285655842457,-6.37237427733732,76 to The Square
604665,4341,"Tallaght, The Square Shopping Centre",53.285655842457,-6.37237427733732,76 to Chapelizod
604761,4341,"Tallaght, The Square Shopping Centre",53.285655842457,-6.37237427733732,76A to The Square
604764,4341,"Tallaght, The Square Shopping Centre",53.285655842457,-6.37237427733732,76A to Blanchardstown SC
604767,4342,"Tallaght, The Square Shopping Centre",53.286105644021596,-6.373062113912232,49 to Pearse St
604845,4342,"Tallaght, The Square Shopping Centre",53.286105644021596,-6.373062113912232,75 to Dun Laoghaire
604940,4344,"Tallaght, The Square Shopping Centre",53.2858483812146,-6.372651930412309,56A to Ringsend Road
604981,4347,"Tallaght, The Square Shopping Centre",53.286418870015495,-6.374940049104098,27 to Jobstown
604986,4347,"Tallaght, The Square Shopping Centre",53.286418870015495,-6.374940049104098,27 to Jobstown
605149,4347,"Tallaght, The Square Shopping Centre",53.286418870015495,-6.374940049104098,49 to The Square
605229,4347,"Tallaght, The Square Shopping Centre",53.286418870015495,-6.374940049104098,54A to Kiltipper
605299,4347,"Tallaght, The Square Shopping Centre",53.286418870015495,-6.374940049104098,65 to Ballymore
605335,4347,"Tallaght, The Square Shopping Centre",53.286418870015495,-6.374940049104098,75 to The Square
605421,4347,"Tallaght, The Square Shopping Centre",53.286418870015495,-6.374940049104098,75 to The Square
605422,4347,"Tallaght, The Square Shopping Centre",53.286418870015495,-6.374940049104098,75 to The Square
605428,4347,"Tallaght, The Square Shopping Centre",53.286418870015495,-6.374940049104098,76 to The Square
605528,4347,"Tallaght, The Square Shopping Centre",53.286418870015495,-6.374940049104098,76A to The Square
605531,4347,"Tallaght, The Square Shopping Centre",53.286418870015495,-6.374940049104098,77A to Citywest
605662,4348,"Tallaght, The Square Shopping Centre",53.28656076557221,-6.3747996752080285,27 to Clare Hall
605832,4348,"Tallaght, The Square Shopping Centre",53.28656076557221,-6.3747996752080285,49 to Pearse St
605910,4348,"Tallaght, The Square Shopping Centre",53.28656076557221,-6.3747996752080285,54A to Pearse St
605980,4348,"Tallaght, The Square Shopping Centre",53.28656076557221,-6.3747996752080285,65 to Poolbeg Street
605997,4348,"Tallaght, The Square Shopping Centre",53.28656076557221,-6.3747996752080285,65 to Poolbeg Street
605999,4348,"Tallaght, The Square Shopping Centre",53.28656076557221,-6.3747996752080285,65 to Poolbeg Street
606017,4348,"Tallaght, The Square Shopping Centre",53.28656076557221,-6.3747996752080285,75 to Dun Laoghaire
606112,4348,"Tallaght, The Square Shopping Centre",53.28656076557221,-6.3747996752080285,76 to Chapelizod
606208,4348,"Tallaght, The Square Shopping Centre",53.28656076557221,-6.3747996752080285,76A to Blanchardstown SC
606211,4348,"Tallaght, The Square Shopping Centre",53.28656076557221,-6.3747996752080285,77A to Ringsend Road
606345,4357,"Palmerstown, Old Lucan Road",53.357941439975214,-6.38060312698795,18 to Palmerstown Village
606443,4357,"Palmerstown, Old Lucan Road",53.357941439975214,-6.38060312698795,18 to Palmerstown Village
606446,4359,"Palmerstown, Hollyville Lawn",53.3579749523143,-6.3790994748448,18 to Sandymount
606544,4360,"Palmerstown, Old Lucan Road (Robin Villas/Church)",53.357153946071215,-6.373586950427411,18 to Sandymount
606642,4361,"Palmerstown, Kennelsfort Road Lower",53.3556115756105,-6.37121195750169,18 to Sandymount
606740,4379,"Tallaght, Monastery Road (Naas Road)",53.3162963465594,-6.37371508620958,13 to Grange Castle
606804,4379,"Tallaght, Monastery Road (Naas Road)",53.3162963465594,-6.37371508620958,13 to Grange Castle
606894,4379,"Tallaght, Monastery Road (Naas Road)",53.3162963465594,-6.37371508620958,68 to Greenogue
606940,4379,"Tallaght, Monastery Road (Naas Road)",53.3162963465594,-6.37371508620958,69 to Rathcoole
606984,4392,"Greenhills, Greenhills College",53.3070691120232,-6.3342399434907914,9 to Limekiln Avenue
607155,4392,"Greenhills, Greenhills College",53.3070691120232,-6.3342399434907914,9 to Charlestown
607326,4401,"Palmerstown, Lucan Road",53.3547745243552,-6.37178469492063,25 to Dodsboro
607366,4401,"Palmerstown, Lucan Road",53.3547745243552,-6.37178469492063,25A to Lucan S.C.
607478,4401,"Palmerstown, Lucan Road",53.3547745243552,-6.37178469492063,25B to Adamstown
607587,4401,"Palmerstown, Lucan Road",53.3547745243552,-6.37178469492063,25D to Adamstown
607591,4401,"Palmerstown, Lucan Road",53.3547745243552,-6.37178469492063,25X to Dodsboro
607593,4401,"Palmerstown, Lucan Road",53.3547745243552,-6.37178469492063,26 to Palmerstown
607646,4401,"Palmerstown, Lucan Road",53.3547745243552,-6.37178469492063,51D to Woodford Hill
607648,4401,"Palmerstown, Lucan Road",53.3547745243552,-6.37178469492063,66 to Maynooth
607649,4401,"Palmerstown, Lucan Road",53.3547745243552,-6.37178469492063,66 to Maynooth
607738,4401,"Palmerstown, Lucan Road",53.3547745243552,-6.37178469492063,66A to River Forest
607779,4401,"Palmerstown, Lucan Road",53.3547745243552,-6.37178469492063,66B to Leixlip
607815,4401,"Palmerstown, Lucan Road",53.3547745243552,-6.37178469492063,66X to Maynooth
607819,4401,"Palmerstown, Lucan Road",53.3547745243552,-6.37178469492063,66X to Maynooth
607822,4401,"Palmerstown, Lucan Road",53.3547745243552,-6.37178469492063,67 to Maynooth
607918,4401,"Palmerstown, Lucan Road",53.3547745243552,-6.37178469492063,67X to Maynooth
607924,4401,"Palmerstown, Lucan Road",53.3547745243552,-6.37178469492063,67X to Maynooth
607926,4401,"Palmerstown, Lucan Road",53.3547745243552,-6.37178469492063,76A to Blanchardstown SC
607929,4409,"Clondalkin, Orchard Road",53.3223471943314,-6.39308971803545,13 to Harristown
608069,4409,"Clondalkin, Orchard Road",53.3223471943314,-6.39308971803545,13 to Harristown
608087,4409,"Clondalkin, Orchard Road",53.3223471943314,-6.39308971803545,13 to Harristown
608090,4409,"Clondalkin, Orchard Road",53.3223471943314,-6.39308971803545,51D to Woodford Hill
608092,4409,"Clondalkin, Orchard Road",53.3223471943314,-6.39308971803545,51X to UCD
608093,4409,"Clondalkin, Orchard Road",53.3223471943314,-6.39308971803545,68 to Poolbeg Street
608098,4409,"Clondalkin, Orchard Road",53.3223471943314,-6.39308971803545,68 to Poolbeg Street
608122,4409,"Clondalkin, Orchard Road",53.3223471943314,-6.39308971803545,68 to Poolbeg Street
608142,4409,"Clondalkin, Orchard Road",53.3223471943314,-6.39308971803545,69 to Poolbeg Street
608192,4409,"Clondalkin, Orchard Road",53.3223471943314,-6.39308971803545,76 to The Square
608292,4409,"Clondalkin, Orchard Road",53.3223471943314,-6.39308971803545,76A to The Square
608295,4410,"Ronanstown, Saint Mark's Estate",53.3452669318672,-6.4065262560902205,239 to Blanchardstown SC
608319,4410,"Ronanstown, Saint Mark's Estate",53.3452669318672,-6.4065262560902205,40 to Charlestown
608544,4410,"Ronanstown, Saint Mark's Estate",53.3452669318672,-6.4065262560902205,51D to Woodford Hill
608546,4411,"Ballyowen, Shancastle Estate",53.350967718254296,-6.40469131774696,239 to Liffey Valley
608568,4411,"Ballyowen, Shancastle Estate",53.350967718254296,-6.40469131774696,40 to Liffey Valley
608784,4411,"Ballyowen, Shancastle Estate",53.350967718254296,-6.40469131774696,40 to Liffey Valley
608787,4411,"Ballyowen, Shancastle Estate",53.350967718254296,-6.40469131774696,51D to Waterloo Rd
608790,4435,"Tallaght, Tallaght Village",53.2888882484791,-6.363596643728759,27 to Clare Hall
608960,4435,"Tallaght, Tallaght Village",53.2888882484791,-6.363596643728759,54A to Pearse St
609030,4435,"Tallaght, Tallaght Village",53.2888882484791,-6.363596643728759,65 to Poolbeg Street
609047,4435,"Tallaght, Tallaght Village",53.2888882484791,-6.363596643728759,65 to Poolbeg Street
609049,4435,"Tallaght, Tallaght Village",53.2888882484791,-6.363596643728759,65 to Poolbeg Street
609067,4435,"Tallaght, Tallaght Village",53.2888882484791,-6.363596643728759,75 to Dun Laoghaire
609162,4435,"Tallaght, Tallaght Village",53.2888882484791,-6.363596643728759,77A to Ringsend Road
609296,4436,"Tallaght, Blessington Road",53.289141109106595,-6.36696190578217,27 to Jobstown
609301,4436,"Tallaght, Blessington Road",53.289141109106595,-6.36696190578217,27 to Jobstown
609464,4436,"Tallaght, Blessington Road",53.289141109106595,-6.36696190578217,54A to Kiltipper
609534,4436,"Tallaght, Blessington Road",53.289141109106595,-6.36696190578217,65 to Ballymore
609570,4436,"Tallaght, Blessington Road",53.289141109106595,-6.36696190578217,75 to The Square
609656,4436,"Tallaght, Blessington Road",53.289141109106595,-6.36696190578217,75 to The Square
609662,4436,"Tallaght, Blessington Road",53.289141109106595,-6.36696190578217,77A to Citywest
609793,4438,"Citywest, Lake Drive",53.2932531032837,-6.42271396994257,69 to Rathcoole
609837,4440,"Citywest, Brookfield Road (Brookview Grove)",53.286429544410495,-6.4070367949396205,27 to Clare Hall
610007,4441,"Citywest, Brookfield Road",53.288527174986,-6.40460385360746,27 to Jobstown
610012,4441,"Citywest, Brookfield Road",53.288527174986,-6.40460385360746,27 to Jobstown
610175,4445,"Jobstown, Killinarden Estate",53.280639521706114,-6.3895111476671,65 to Ballymore
610211,4446,"Tymon North, Greenhills Road",53.293999070304295,-6.3555105484690895,27 to Jobstown
610216,4446,"Tymon North, Greenhills Road",53.293999070304295,-6.3555105484690895,27 to Jobstown
610379,4532,"Clondalkin, Hazelwood Crescent",53.3120123634976,-6.40524392117529,69 to Poolbeg Street
610429,4534,"Clondalkin, Roundabout Saint John's Drive",53.313121876006406,-6.40823417432934,69 to Poolbeg Street
610479,4535,"Clondalkin, Saint John's Lawn",53.3156444386384,-6.4080052234169695,69 to Poolbeg Street
610529,4536,"Clondalkin, Hazelwood View",53.31211439071011,-6.40548024009495,69 to Rathcoole
610573,4537,"Clondalkin, Roundabout",53.3108722093812,-6.40198483579901,69X to Poolbeg Street
610574,4545,"Nangor, Business Park",53.3192830972299,-6.43437766995608,13 to Grange Castle
610638,4545,"Nangor, Business Park",53.3192830972299,-6.43437766995608,13 to Grange Castle
610702,4545,"Nangor, Business Park",53.3192830972299,-6.43437766995608,151 to Foxborough
610827,4549,"Clondalkin, Woodford Hill",53.3212566232535,-6.377594419351518,13 to Grange Castle
610891,4549,"Clondalkin, Woodford Hill",53.3212566232535,-6.377594419351518,13 to Grange Castle
610981,4550,"Clondalkin, Watery Lane (Riversdale Estate)",53.324916579382716,-6.390336008083861,13 to Harristown
611121,4550,"Clondalkin, Watery Lane (Riversdale Estate)",53.324916579382716,-6.390336008083861,13 to Harristown
611139,4550,"Clondalkin, Watery Lane (Riversdale Estate)",53.324916579382716,-6.390336008083861,13 to Harristown
611142,4550,"Clondalkin, Watery Lane (Riversdale Estate)",53.324916579382716,-6.390336008083861,51D to Woodford Hill
611144,4551,"Clondalkin, Woodford Walk",53.32649703362621,-6.382920270256691,13 to Harristown
611284,4551,"Clondalkin, Woodford Walk",53.32649703362621,-6.382920270256691,13 to Harristown
611302,4551,"Clondalkin, Woodford Walk",53.32649703362621,-6.382920270256691,13 to Harristown
611305,4551,"Clondalkin, Woodford Walk",53.32649703362621,-6.382920270256691,51D to Woodford Hill
611307,4552,"Nangor, Business Park roundabout",53.32508581266401,-6.43959960800999,13 to Grange Castle
611371,4552,"Nangor, Business Park roundabout",53.32508581266401,-6.43959960800999,13 to Grange Castle
611435,4552,"Nangor, Business Park roundabout",53.32508581266401,-6.43959960800999,151 to Foxborough
611560,4554,"Nangor, Wyeth",53.326927651405896,-6.43954740447631,13 to Grange Castle
611624,4554,"Nangor, Wyeth",53.326927651405896,-6.43954740447631,13 to Grange Castle
611688,4554,"Nangor, Wyeth",53.326927651405896,-6.43954740447631,151 to Foxborough
611813,4555,"Nangor, Business Park Nangor Entrance",53.3250293591821,-6.43940651070571,13 to Harristown
611956,4555,"Nangor, Business Park Nangor Entrance",53.3250293591821,-6.43940651070571,151 to Docklands
612089,4557,"Rathcoole, Main St (Stoney Lane)",53.2813090359111,-6.469688832777151,69 to Rathcoole
612133,4558,"Newcastle (South Dublin), Peamount Road (Newcastle Golf Centre)",53.3175755364297,-6.4718137392287804,68 to Poolbeg Street
612138,4558,"Newcastle (South Dublin), Peamount Road (Newcastle Golf Centre)",53.3175755364297,-6.4718137392287804,68 to Poolbeg Street
612182,4558,"Newcastle (South Dublin), Peamount Road (Newcastle Golf Centre)",53.3175755364297,-6.4718137392287804,68X to Poolbeg Street
